"species_group","kingdom","habitat_id","habitat","CF_occ_avg_reg","CF_occ_avg_reg_rsd","CF_occ_avg_glo","CF_occ_avg_glo_rsd","CF_occ_mar_reg","CF_occ_mar_reg_rsd","CF_occ_mar_glo","CF_occ_mar_glo_rsd","CF_tra_avg_reg","CF_tra_avg_reg_rsd","CF_tra_avg_glo","CF_tra_avg_glo_rsd","CF_tra_mar_reg","CF_tra_mar_reg_rsd","CF_tra_mar_glo","CF_tra_mar_glo_rsd","quality","weighting"
"Animalia","Animalia",11,"Plantation_Intense",1.2765224392904e-11,3.33242314179368,2.50570899840282e-14,3.91859402303022,2.00691601426739e-11,2.58172214225748,3.74234850995e-14,3.51551643213698,3.8581034701723e-09,2.08584400189336,5.32274653469092e-12,3.49955949047513,5.77104531038408e-09,1.75279181053315,7.93916971177314e-12,3.17548177526949,"proxy","ecoregion_area"
"Animalia","Animalia",12,"Plantation_Light",1.2765224392904e-11,3.33242314179368,2.50570899840282e-14,3.91859402303022,2.00691601426739e-11,2.58172214225748,3.74234850995e-14,3.51551643213698,3.8581034701723e-09,2.08584400189336,5.32274653469092e-12,3.49955949047513,5.77104531038408e-09,1.75279181053315,7.93916971177314e-12,3.17548177526949,"proxy","ecoregion_area"
"Animalia","Animalia",13,"Plantation_Minimal",1.45248513892427e-12,2.88274783983944,3.08219232861568e-15,3.37192550773912,2.32553791280813e-12,2.29561093265789,4.77101135369354e-15,3.16805836772314,4.08884989670424e-10,1.94256143057653,6.27043692606859e-13,3.16369871671552,6.20163870953447e-10,1.66412834214478,9.59415842320707e-13,2.98135670826862,"proxy","ecoregion_area"
"Animalia","Animalia",14,"Urban_Intense",3.41002156067875e-11,2.51582071896774,1.15686193243893e-14,2.89055577725578,2.80362352648625e-10,12.851386603331,1.78865692411356e-13,16.836791809974,2.24208325304455e-08,2.82945009679472,3.08472445416798e-12,2.24429329206218,1.18641966763475e-07,11.899834742541,6.69433173524741e-11,17.5986371313086,"proxy","ecoregion_area"
"Animalia","Animalia",15,"Urban_Light",1.92451935200912e-11,2.43836665796141,7.10353031575358e-15,2.67138754091923,1.64325421958593e-10,13.9114534675892,9.99523347621088e-14,16.525764722083,1.25393264075434e-08,2.77025623081314,1.90695283460278e-12,2.06696348036585,6.92458580618001e-08,12.9366826296577,3.7268947008685e-11,17.3383801427014,"proxy","ecoregion_area"
"Animalia","Animalia",16,"Urban_Minimal",1.58704129585217e-12,5.3518023086391,1.86376770464146e-15,6.91483770010999,1.95660136647513e-11,56.1552701836466,4.17420678557184e-15,9.65403919421169,7.46755754391231e-10,3.02642103774089,5.40452441646007e-13,4.41666085460342,7.84722210104797e-09,54.6510506826239,1.27745851167783e-12,11.4059784876587,"proxy","ecoregion_area"
"Plantae","Plantae",2,"Cropland_Intense",2.4049932969606e-11,2.55548554494572,1.20863553438625e-14,3.64099369872821,3.20669630415844e-11,2.32703902011183,1.94250131041256e-14,3.43725860848099,1.38706222617501e-08,2.84398805660245,2.94513847492309e-12,2.84933024142611,1.74372015045235e-08,2.63440946389752,4.64044830942209e-12,2.68941842001916,"proxy","ecoregion_area"
"Plantae","Plantae",3,"Cropland_Light",1.6033288646404e-11,2.55548554494571,8.05757022924169e-15,3.64099369872821,2.13779753610562e-11,2.32703902011183,1.29500087360838e-14,3.437258608481,9.24708150783339e-09,2.84398805660245,1.96342564994873e-12,2.84933024142612,1.16248010030157e-08,2.63440946389752,3.09363220628139e-12,2.68941842001915,"proxy","ecoregion_area"
"Plantae","Plantae",4,"Cropland_Minimal",1.41832938025882e-11,2.55548554494572,7.12785058740611e-15,3.64099369872821,1.8911285896319e-11,2.32703902011183,1.14557769588433e-14,3.43725860848099,8.17827290755743e-09,2.84457841385156,1.73531151157399e-12,2.85151253244476,1.02796737440409e-08,2.63530126906148,2.73337603188475e-12,2.69152063146593,"proxy","ecoregion_area"
"Plantae","Plantae",5,"Managed_forest_Intense",1.6634240817778e-11,2.39887525472962,5.83514413946e-15,2.99463119001686,2.25847082252364e-11,2.11934371600121,9.56803823704307e-15,2.65007026849554,8.8210863071321e-09,2.70240346126921,1.53177671737934e-12,2.34835027098801,1.10056808206518e-08,2.4848500943203,2.42181716203428e-12,2.09606706550207,"proxy","ecoregion_area"
"Plantae","Plantae",6,"Managed_forest_Light",9.45868595520708e-12,2.39887525472961,3.31802313812432e-15,2.99463119001686,1.28422850692521e-11,2.11934371600121,5.44064919361273e-15,2.65007026849554,5.01591182170257e-09,2.70240346126921,8.71010290274524e-13,2.34835027098801,6.25813223135102e-09,2.4848500943203,1.37711171958812e-12,2.09606706550207,"proxy","ecoregion_area"
"Plantae","Plantae",7,"Managed_forest_Minimal",2.93545426196082e-12,2.39887525472961,1.02973131872824e-15,2.99463119001686,3.98553674562995e-12,2.11934371600121,1.68847733594878e-15,2.65007026849554,1.55565264043338e-09,2.70118967265807,2.69584070681415e-13,2.34957838732749,1.94034632461117e-09,2.48386502611572,4.25987365008653e-13,2.09624889333191,"proxy","ecoregion_area"
"Plantae","Plantae",8,"Pasture_Intense",8.18812596946593e-11,8.56921275806737,8.91213874508868e-15,3.31545296611578,1.17031700420376e-10,8.85619644146229,1.36826099290261e-14,3.08785184294455,5.61632813519222e-08,8.86078729550736,4.15138764301198e-12,4.39276820543727,7.98910063219597e-08,9.20183980521822,6.09057428132194e-12,4.16317663381701,"proxy","ecoregion_area"
"Plantae","Plantae",9,"Pasture_Light",5.66870259424563e-11,8.56921275806735,6.16994220813833e-15,3.31545296611578,8.10219464448757e-11,8.85619644146229,9.47257610471039e-15,3.08785184294455,3.88822717051769e-08,8.86078729550737,2.87403759900829e-12,4.39276820543726,5.53091582228951e-08,9.20183980521821,4.21655142553058e-12,4.16317663381702,"proxy","ecoregion_area"
"Plantae","Plantae",10,"Pasture_Minimal",1.10224772665887e-11,8.56921275806738,1.19971098491578e-15,3.31545296611578,1.57542673642814e-11,8.85619644146228,1.84188979813813e-15,3.08785184294455,7.55790547961883e-09,8.86309773284785,5.58424216540785e-13,4.39605026476158,1.07507213816269e-08,9.20450366419644,8.19091298588699e-13,4.16717674459176,"proxy","ecoregion_area"
"Plantae","Plantae",11,"Plantation_Intense",7.71373358785465e-12,2.74061184337477,2.48607366805809e-14,3.5700266345207,1.22834311069867e-11,2.21952270824035,3.60100459619312e-14,3.35853601736416,2.08315719751961e-09,2.11768407399245,5.23180004785159e-12,3.57950338213876,3.50860816065255e-09,1.78371794662012,7.71512410612145e-12,3.28793882476769,"proxy","ecoregion_area"
"Plantae","Plantae",12,"Plantation_Light",4.45440953664846e-12,2.74061184337477,1.43562000549833e-14,3.5700266345207,7.09324894910501e-12,2.21952270824035,2.07945335836504e-14,3.35853601736416,1.20294993096203e-09,2.11768407399245,3.02118030932275e-12,3.57950338213876,2.02609767023598e-09,1.78371794662012,4.45521251198562e-12,3.28793882476769,"proxy","ecoregion_area"
"Plantae","Plantae",13,"Plantation_Minimal",4.45440953664846e-12,2.74061184337477,1.43562000549833e-14,3.5700266345207,7.09324894910501e-12,2.21952270824035,2.07945335836504e-14,3.35853601736416,1.20294993096203e-09,2.11768407399245,3.02118030932275e-12,3.57950338213876,2.02609767023598e-09,1.78371794662012,4.45521251198562e-12,3.28793882476769,"proxy","ecoregion_area"
"Plantae","Plantae",14,"Urban_Intense",1.61065312958028e-11,3.08616480958719,3.03690542419609e-14,4.86639643848678,2.13826409926321e-11,2.58519045580662,3.90010945569399e-14,4.50989275446435,6.15999096592218e-09,2.32648705289659,5.49042247432335e-12,4.44991302861006,7.73682625876009e-09,1.95953529982361,7.31425408189276e-12,4.0502205803386,"proxy","ecoregion_area"
"Plantae","Plantae",15,"Urban_Light",5.75233260564387e-13,3.08616480958718,1.08460908007003e-15,4.86639643848678,7.63665749736859e-13,2.58519045580662,1.39289623417643e-15,4.50989275446435,2.19999677354364e-10,2.32648705289659,1.9608651694012e-13,4.44991302861006,2.76315223527147e-10,1.95953529982361,2.61223360067599e-13,4.05022058033858,"proxy","ecoregion_area"
"Plantae","Plantae",16,"Urban_Minimal",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"proxy","ecoregion_area"
